whitefly_ID	species	pop_geo	pop_geo_env	collection_date	latitude	longitude	environment	host_plant	insecticide_treat	insecticide_list	H06	MS145	P59	P7	D04	P5	G03	SSA13	SSA2	SSA41	SSA6	mut_L925I	mut_T929V	MeIo_clust1	MeIo_clust2	Med_clust1	Med_clust2	Med_clust3
P44x25	Hybride	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161169	176176	179193	181189	103125	250250	140160	251251	103103	228228	125125	L925/L925	T929/T929	0.185	0.815			
P44x27	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161169	180180	179179	181181	103125	210216	160160	221261	103103	228242	125125	L925/L925	NA	0.002	0.998			
P44x29	Hybride	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		169173	176176	179193	181181	103125	212216	160160	251261	103103	228228	125125	L925/L925	T929/T929	0.174	0.826			
P44x2	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		169169	176176	179195	181189	103123	212218	160160	261261	103103	228242	125127	L925/L925	NA	0.003	0.997			
P44x31	Hybride	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		185189	216218	179179	183183	127161	0	160160	0	103103	0	125135	L925/I925	T929/T929	0.758	0.242			
P44x32	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161169	176180	179193	181189	0	210216	160160	221261	103103	242242	127125	L925/L925	NA	0.002	0.998			
P44x3	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161161	180180	179193	189189	103125	212216	160166	261261	103103	228228	125125	L925/L925	NA	0.003	0.997			
P44x4	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		165169	176176	179179	189189	103103	212216	160160	261261	103103	228228	125125	L925/L925	NA	0.003	0.997			
P44x5	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161169	176176	179193	189189	103123	212216	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P44x6	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161169	176180	179193	181181	0	212212	160160	261261	103103	228242	125125	L925/L925	NA	0.004	0.996			
P44x7	Hybride	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161169	216218	179179	183183	0	0	154160	261261	103103	228228	125135	L925/L925	T929/T929	0.45	0.55			
P44x8	IO	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		161161	176180	179193	189189	103125	212212	160160	261261	103103	0	125127	L925/L925	T929/T929	0.003	0.997			
P44x9	MEAM1	G7	GE9	21-Apr-17	-21.04085556	55.23217222	Field_surroundings	Weeds	NA		173185	216218	201185	183183	139157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P45x14	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	169169	176176	179193	181189	123123	212212	160160	261261	103103	228242	125125	L925/L925	T929/T929	0.004	0.996			
P45x18	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161173	176176	179179	181189	115115	210216	160166	261261	103103	228242	125127	L925/L925	NA	0.004	0.996			
P45x19	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176176	179193	181189	0	212212	160160	261261	103103	228250	125127	L925/L925	T929/T929	0.004	0.996			
P45x21	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	180180	179183	181181	103103	212212	160160	261261	103103	228228	125125	L925/L925	NA	0.005	0.995			
P45x22	Hybride	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	183193	181189	149161	216216	160166	261261	103103	228228	125125	L925/L925	T929/T929	0.199	0.801			
P45x23	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176180	179179	181181	103125	210212	160160	261261	103103	228228	125125	L925/L925	NA	0.003	0.997			
P45x25	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176180	179179	181189	103123	216216	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P45x27	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179193	181189	123123	210216	160160	261261	103103	242242	125125	L925/L925	T929/T929	0.002	0.998			
P45x28	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176180	179179	181187	103123	212216	160160	261261	103103	228242	125127	L925/L925	T929/T929	0.002	0.998			
P45x29	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	183183	181181	103123	216226	160166	261261	103103	228242	125125	L925/L925	T929/T929	0.003	0.997			
P45x33	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	176176	179179	181189	0	212216	160160	221261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P45x34	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176180	183183	181187	0	212226	160160	261261	103103	228228	125127	L925/L925	NA	0.007	0.993			
P45x35	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176176	179179	181181	0	212216	160160	261261	103103	242242	125127	L925/L925	NA	0.003	0.997			
P45x36	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179179	181183	123123	212216	160160	221261	103103	242242	125127	L925/L925	NA	0.007	0.993			
P45x37	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179179	189189	0	210218	160160	221261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P45x38	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	180180	179179	181189	103103	216216	160160	261261	103103	242242	125127	L925/L925	NA	0.002	0.998			
P45x39	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	174174	179179	187187	0	216226	160160	261261	103103	228228	125125	L925/L925	NA	0.003	0.997			
P45x41	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	169169	176180	179179	187187	103103	210212	160166	261261	103103	242242	125127	L925/L925	NA	0.002	0.998			
P45x42	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	176180	193193	181187	103131	212212	160160	261261	103103	228228	125125	L925/L925	NA	0.004	0.996			
P45x43	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179193	181189	103123	212216	160160	261261	103103	242242	125125	L925/L925	NA	0.002	0.998			
P45x44	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176176	179179	181187	103123	210210	160160	261261	103103	228250	125127	L925/L925	NA	0.002	0.998			
P45x45	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	180180	179179	181189	103123	212226	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P45x46	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	169169	180180	179179	181181	121131	216216	160160	221261	103103	242242	125127	L925/L925	NA	0.002	0.998			
P45x47	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	169169	180180	179193	189189	103123	210216	160160	261261	103103	228250	125125	L925/L925	NA	0.002	0.998			
P45x48	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176180	179179	181189	103123	210216	160166	261261	103103	228228	125127	L925/L925	NA	0.002	0.998			
P45x49	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179179	181189	103123	216216	160160	261261	103103	228228	127127	L925/L925	NA	0.002	0.998			
P45x50	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179179	181181	131131	210218	160160	261261	103103	228228	125127	L925/L925	NA	0.002	0.998			
P45x51	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161165	176176	179179	181181	103123	212216	160160	261261	103103	228228	127127	L925/L925	NA	0.003	0.997			
P45x52	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179183	181181	103125	210216	160160	261261	103103	0	125127	L925/L925	NA	0.003	0.997			
P45x54	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	176180	179179	189189	103123	212216	160160	261261	103103	0	125125	L925/L925	NA	0.003	0.997			
P45x55	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	176176	179179	181183	123131	210212	160160	261261	103103	228228	127127	L925/L925	NA	0.008	0.992			
P45x56	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	176176	179193	181189	103123	212216	160160	0	103103	0	125125	L925/L925	NA	0.003	0.997			
P45x5	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161169	180180	179179	181181	103123	212226	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P45x61	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	176180	183183	189189	125131	212212	160160	261261	103103	0	127127	L925/L925	NA	0.004	0.996			
P45x6	IO	G40	GE54	26-Apr-16	-20.95875278	55.67400833	Open_field	Tomato	Yes	AVE	161161	176180	179183	181189	103123	212218	160160	261261	103103	242250	127127	NA	NA	0.002	0.998			
P46x10	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	180180	179179	181181	103125	216216	160160	261261	103103	228242	125125	L925/L925	NA	0.002	0.998			
P46x11	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	176180	179193	181181	103123	210212	160160	261261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P46x12	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176180	179179	181181	103123	212216	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P46x13	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176180	179193	181189	103123	210212	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P46x14	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	180180	179179	181181	103123	216216	160160	261261	103103	228242	125127	NA	NA	0.002	0.998			
P46x15	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176180	179183	189189	103123	212216	160160	219261	103103	228250	125127	L925/L925	NA	0.009	0.992			
P46x16	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	176176	179179	181189	103123	212218	160160	261261	103103	228228	125125	L925/L925	NA	0.003	0.997			
P46x17	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	176180	179193	189189	103103	216216	160160	261261	103103	228242	125125	L925/L925	NA	0.002	0.998			
P46x18	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	180180	179185	181181	123123	212216	160166	221261	103103	228228	125127	L925/L925	NA	0.069	0.931			
P46x19	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176180	179179	181181	103123	212212	160160	261261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P46x1	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176176	179193	181189	103123	212212	160160	261261	103103	228250	125127	L925/L925	T929/T929	0.003	0.997			
P46x20	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	176176	179193	181181	123123	212212	160160	261261	103103	228228	125125	L925/L925	NA	0.004	0.996			
P46x21	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	180180	179183	181189	103123	212216	160160	261261	103103	250250	125127	L925/L925	NA	0.003	0.997			
P46x22	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176176	179193	181181	123131	212216	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P46x24	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176180	179183	181189	103123	212216	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P46x2	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176176	183193	181189	103103	212216	160160	261261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P46x3	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	180180	179193	181181	103125	216218	160160	261261	103103	228242	125127	L925/L925	T929/T929	0.002	0.998			
P46x4	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176180	179179	181189	103123	210216	160160	261261	103103	242242	127127	L925/L925	NA	0.002	0.998			
P46x5	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161161	176180	179193	181181	103103	212212	160160	261261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P46x6	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		169169	176180	179179	181189	123123	210212	160160	261261	103103	228228	125127	NA	NA	0.003	0.997			
P46x7	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	176180	179179	181181	103103	212216	160160	261261	103103	228242	125127	L925/L925	T929/T929	0.002	0.998			
P46x8	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		161169	180180	179193	181183	103123	210216	160160	261263	103103	242242	125127	L925/L925	NA	0.005	0.995			
P46x9	IO	G40	GE55	26-Apr-16	-20.95875278	55.67400833	Field_surroundings	Weeds	NA		151161	176180	193193	181189	103103	212212	160160	221261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P47x10	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		189189	216218	185185	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x11	IO	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		161169	176180	179193	181189	103103	216216	160160	261261	103103	250250	125125	L925/L925	NA	0.002	0.998			
P47x12	IO	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		161161	180180	183193	181189	103123	212212	160160	261261	103103	228242	125125	L925/L925	NA	0.004	0.996			
P47x13	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		169189	216218	183183	181181	149157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P47x15	MED-Q	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		169169	180180	193193	187187	131131	234238	142142	221221	103103	242242	125125	L925/I925	T929/V929			0.0446	0.0293	0.9261
P47x16	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		185185	216218	175183	181183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P47x17	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		169173	216218	183183	183183	145161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x19	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		173181	216216	183203	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x1	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		173181	218218	175183	181181	139149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P47x21	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		181185	216216	175183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x22	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		169181	216216	201201	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x23	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		169181	218218	185185	183183	139149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x24	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		181185	216216	175201	183183	139139	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x3	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		185185	216218	201201	181183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P47x5	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		185189	216218	183195	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x7	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		185189	216218	183205	183183	139149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P47x8	MEAM1	G11	GE13	04-May-16	-21.24031667	55.40304722	Open_field	Tomato	NA		181181	218222	175185	183183	149161	212212	148160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P48x10	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		173181	216216	183183	183183	161161	212212	160160	251251	103103	228228	125127	I925/I925	NA	0.996	0.004			
P48x11	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		185185	216216	183205	181183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P48x12	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		169181	216218	175183	183183	157165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P48x1	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		169169	216216	183205	183183	161161	212214	160160	251251	103103	228228	125127	I925/I925	NA	0.995	0.005			
P48x2	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		185189	216218	183183	181181	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P48x3	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		169185	216218	183201	183181	139157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P48x4	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		169173	218218	201205	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P48x5	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		181185	216216	183183	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P48x6	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		189189	218218	201201	183183	161161	212212	160160	251251	103103	228228	125127	I925/I925	NA	0.997	0.003			
P48x7	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		169185	216216	175201	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P48x8	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		169189	218218	201201	183183	153157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P48x9	MEAM1	G11	GE14	04-May-16	-21.24031667	55.40304722	Field_surroundings	Weeds	NA		169173	216218	175213	183183	139149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P49x10	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		169185	216218	175175	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P49x11	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		169185	216216	201217	177183	127161	212212	160160	251251	103103	228228	125135	L925/L925	T929/T929	0.984	0.016			
P49x12	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		181181	216220	175183	183181	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P49x13	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		169189	216218	203207	183189	139149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P49x14	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		169189	216218	183203	183183	131161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P49x15	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		169181	216216	175203	183183	139161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P49x16	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		181185	218218	175183	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P49x17	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		181181	216218	175203	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P49x1	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		165185	216218	183183	181183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P49x2	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		169189	218218	185185	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P49x3	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		165169	216216	175183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P49x8	MEAM1	G23	GE32	03-juin-16	-21.31060278	55.50750556	Greenhouse	Tomato	NA		185189	218218	183203	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x11	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		173173	216218	175183	183197	149149	212212	160160	251251	103103	228228	125127	NA	NA	0.996	0.004			
P4x12	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		173189	216216	183183	181183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P4x13	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		173189	216218	183205	181183	149149	212214	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P4x14	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		169185	216216	175175	179189	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P4x15	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		181181	216218	175175	183183	135161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x16	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		181185	216218	183175	187187	123123	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.945	0.056			
P4x17	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		169189	218218	175185	183183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x18	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		181181	216216	171183	183183	149161	212212	160160	0	103103	228228	125137	NA	NA	0.994	0.006			
P4x19	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		189189	218220	183183	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.998	0.002			
P4x1	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		185185	0	183183	177183	161161	212212	160160	221251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P4x20	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		169173	216216	183201	183181	149149	212212	148160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P4x21	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		169185	216216	183201	183183	139149	212212	160160	251251	103103	228228	125125	NA	NA	0.998	0.002			
P4x22	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		169185	218218	175183	183191	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P4x23	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		181185	218218	183205	183183	149157	212212	160174	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x24	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		181181	216218	175203	183189	149149	212212	160166	251251	103103	228228	125125	NA	NA	0.995	0.005			
P4x25	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		185185	216216	175205	183183	135153	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x26	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		169169	216220	183217	189189	139149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.989	0.011			
P4x27	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		185189	218218	183201	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x28	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		181185	218218	175213	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x29	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		165185	218220	175175	183183	161161	212212	150160	0	103103	228228	125125	I925/I925	NA	0.998	0.002			
P4x2	MEAM1	G24	GE34	10-oct-16	-21.33932222	55.52129444	Greenhouse	Tomato	NA		185189	218218	183201	183183	149149	212212	150160	251251	103103	228228	125125	L925/I925	T929/T929	0.998	0.002			
